time,open,high,low,close,volume
2026-04-28T00:00:00+01:00,0.7189589142799377,0.7190106511116028,0.7189072370529175,0.7190106511116028,0.0
2026-04-28T00:15:00+01:00,0.7190106511116028,0.719062328338623,0.7189589142799377,0.7190106511116028,0.0
2026-04-28T00:30:00+01:00,0.719062328338623,0.7191140651702881,0.7190106511116028,0.7191140651702881,0.0
2026-04-28T00:45:00+01:00,0.7192692160606384,0.7192692160606384,0.7191658020019531,0.7192692160606384,0.0
2026-04-28T01:00:00+01:00,0.7192692160606384,0.7197351455688477,0.7192692160606384,0.719631552696228,0.0
2026-04-28T01:15:00+01:00,0.7194244861602783,0.719631552696228,0.7192174792289734,0.7192174792289734,0.0
2026-04-28T01:30:00+01:00,0.7191140651702881,0.7193726897239685,0.719062328338623,0.7193209528923035,0.0
2026-04-28T01:45:00+01:00,0.7194244861602783,0.7195280194282532,0.7193726897239685,0.7194762229919434,0.0
2026-04-28T02:00:00+01:00,0.7191658020019531,0.7191658020019531,0.71854567527771,0.7188555598258972,0.0
2026-04-28T02:15:00+01:00,0.7188555598258972,0.7188555598258972,0.71854567527771,0.7187005877494812,0.0
2026-04-28T02:30:00+01:00,0.7185972929000854,0.719062328338623,0.7185972929000854,0.7189072370529175,0.0
2026-04-28T02:45:00+01:00,0.7188555598258972,0.7188555598258972,0.7181328535079956,0.7181328535079956,0.0
2026-04-28T03:00:00+01:00,0.7179781794548035,0.7182360291481018,0.717875063419342,0.7182360291481018,0.0
2026-04-28T03:15:00+01:00,0.7182360291481018,0.718339204788208,0.7180812358856201,0.7181328535079956,0.0
2026-04-28T03:30:00+01:00,0.7180812358856201,0.7180812358856201,0.7177720069885254,0.7179781794548035,0.0
2026-04-28T03:45:00+01:00,0.7179781794548035,0.7181844115257263,0.7179781794548035,0.7180297374725342,0.0
2026-04-28T04:00:00+01:00,0.7180297374725342,0.7182875871658325,0.7179781794548035,0.7181844115257263,0.0
2026-04-28T04:15:00+01:00,0.7182360291481018,0.71854567527771,0.7181844115257263,0.71854567527771,0.0
2026-04-28T04:30:00+01:00,0.7186489701271057,0.7186489701271057,0.7185972929000854,0.7185972929000854,0.0
2026-04-28T04:45:00+01:00,0.7184939980506897,0.7187522649765015,0.7184939980506897,0.7187522649765015,0.0
2026-04-28T05:00:00+01:00,0.7187005877494812,0.7187522649765015,0.7184939980506897,0.7187522649765015,0.0
2026-04-28T05:15:00+01:00,0.7187522649765015,0.7188555598258972,0.71854567527771,0.71854567527771,0.0
2026-04-28T05:30:00+01:00,0.71854567527771,0.7188039422035217,0.71854567527771,0.7188039422035217,0.0
2026-04-28T05:45:00+01:00,0.7188555598258972,0.7188555598258972,0.7184939980506897,0.7184939980506897,0.0
2026-04-28T06:00:00+01:00,0.71854567527771,0.7185972929000854,0.7179266214370728,0.7179266214370728,0.0
2026-04-28T06:15:00+01:00,0.7180297374725342,0.7182360291481018,0.7179266214370728,0.7182360291481018,0.0
2026-04-28T06:30:00+01:00,0.7181328535079956,0.7181328535079956,0.7177720069885254,0.7177720069885254,0.0
2026-04-28T06:45:00+01:00,0.7176690101623535,0.7180812358856201,0.7176690101623535,0.7179266214370728,0.0
2026-04-28T07:00:00+01:00,0.7175145149230957,0.7179781794548035,0.7174630165100098,0.7178235650062561,0.0
2026-04-28T07:15:00+01:00,0.7179781794548035,0.7179781794548035,0.7174115777015686,0.717875063419342,0.0
2026-04-28T07:30:00+01:00,0.7177720069885254,0.7179266214370728,0.7175660133361816,0.717875063419342,0.0
2026-04-28T07:45:00+01:00,0.7177720069885254,0.7177720069885254,0.7165377140045166,0.7168458700180054,0.0
2026-04-28T08:00:00+01:00,0.7166917324066162,0.7172572016716003,0.7166917324066162,0.7171028852462769,0.0
2026-04-28T08:15:00+01:00,0.7173087000846863,0.7177205085754395,0.7172572016716003,0.7172572016716003,0.0
2026-04-28T08:30:00+01:00,0.7174115777015686,0.7177720069885254,0.7174115777015686,0.7177720069885254,0.0
2026-04-28T08:45:00+01:00,0.7176690101623535,0.7181844115257263,0.7176175117492676,0.7181328535079956,0.0
2026-04-28T09:00:00+01:00,0.7177720069885254,0.717875063419342,0.7174115777015686,0.7174115777015686,0.0
2026-04-28T09:15:00+01:00,0.7176175117492676,0.7181844115257263,0.7176175117492676,0.7181844115257263,0.0
2026-04-28T09:30:00+01:00,0.7182360291481018,0.718339204788208,0.7180297374725342,0.7181328535079956,0.0
2026-04-28T09:45:00+01:00,0.7180297374725342,0.7180812358856201,0.717875063419342,0.7180812358856201,0.0
2026-04-28T10:00:00+01:00,0.7177720069885254,0.7177720069885254,0.7175145149230957,0.7177720069885254,0.0
2026-04-28T10:15:00+01:00,0.7174630165100098,0.7177720069885254,0.7174630165100098,0.7176690101623535,0.0
2026-04-28T10:30:00+01:00,0.7175145149230957,0.7175145149230957,0.7171028852462769,0.7174630165100098,0.0
2026-04-28T10:45:00+01:00,0.7174630165100098,0.7180297374725342,0.7174630165100098,0.7177205085754395,0.0
2026-04-28T11:00:00+01:00,0.7177720069885254,0.7178235650062561,0.7174630165100098,0.7174630165100098,0.0
