time,open,high,low,close,volume
2026-04-28T00:00:00+01:00,186.82400512695312,186.85400390625,186.79600524902344,186.81399536132812,0.0
2026-04-28T00:15:00+01:00,186.8090057373047,186.91299438476562,186.8090057373047,186.84100341796875,0.0
2026-04-28T00:30:00+01:00,186.8350067138672,186.89599609375,186.8159942626953,186.83700561523438,0.0
2026-04-28T00:45:00+01:00,186.83799743652344,186.87600708007812,186.76300048828125,186.7899932861328,0.0
2026-04-28T01:00:00+01:00,186.78500366210938,186.84300231933594,186.7469940185547,186.78599548339844,0.0
2026-04-28T01:15:00+01:00,186.79100036621094,186.83200073242188,186.73399353027344,186.7449951171875,0.0
2026-04-28T01:30:00+01:00,186.7449951171875,186.8280029296875,186.73800659179688,186.78900146484375,0.0
2026-04-28T01:45:00+01:00,186.78399658203125,186.88299560546875,186.77000427246094,186.843994140625,0.0
2026-04-28T02:00:00+01:00,186.84100341796875,186.87399291992188,186.78199768066406,186.8179931640625,0.0
2026-04-28T02:15:00+01:00,186.81700134277344,186.86500549316406,186.79600524902344,186.81700134277344,0.0
2026-04-28T02:30:00+01:00,186.8179931640625,186.8979949951172,186.7949981689453,186.79800415039062,0.0
2026-04-28T02:45:00+01:00,186.8070068359375,186.8780059814453,186.78599548339844,186.83900451660156,0.0
2026-04-28T03:00:00+01:00,186.84100341796875,186.88699340820312,186.7779998779297,186.77999877929688,0.0
2026-04-28T03:15:00+01:00,186.78399658203125,186.8459930419922,186.77699279785156,186.78900146484375,0.0
2026-04-28T03:30:00+01:00,186.78399658203125,186.82699584960938,186.76300048828125,186.76800537109375,0.0
2026-04-28T03:45:00+01:00,186.76699829101562,186.78799438476562,186.72500610351562,186.73699951171875,0.0
2026-04-28T04:00:00+01:00,186.73399353027344,186.79299926757812,186.3979949951172,186.4409942626953,0.0
2026-04-28T04:15:00+01:00,186.4409942626953,186.5780029296875,186.40699768066406,186.41299438476562,0.0
2026-04-28T04:30:00+01:00,186.41099548339844,186.41400146484375,186.24200439453125,186.35899353027344,0.0
2026-04-28T04:45:00+01:00,186.35699462890625,186.4040069580078,186.2729949951172,186.29100036621094,0.0
2026-04-28T05:00:00+01:00,186.29100036621094,186.30599975585938,186.2050018310547,186.2519989013672,0.0
2026-04-28T05:15:00+01:00,186.2480010986328,186.3209991455078,186.23800659179688,186.27000427246094,0.0
2026-04-28T05:30:00+01:00,186.27099609375,186.33999633789062,186.21099853515625,186.21400451660156,0.0
2026-04-28T05:45:00+01:00,186.218994140625,186.3070068359375,186.19500732421875,186.2830047607422,0.0
2026-04-28T06:00:00+01:00,186.28799438476562,186.36500549316406,186.26100158691406,186.30099487304688,0.0
2026-04-28T06:15:00+01:00,186.3040008544922,186.3459930419922,186.25399780273438,186.28199768066406,0.0
2026-04-28T06:30:00+01:00,186.27699279785156,186.35800170898438,186.26699829101562,186.30499267578125,0.0
2026-04-28T06:45:00+01:00,186.30499267578125,186.3730010986328,186.26800537109375,186.3249969482422,0.0
2026-04-28T07:00:00+01:00,186.3209991455078,186.33999633789062,186.2480010986328,186.29800415039062,0.0
2026-04-28T07:15:00+01:00,186.2969970703125,186.36900329589844,186.26400756835938,186.29400634765625,0.0
2026-04-28T07:30:00+01:00,186.29600524902344,186.31199645996094,186.06199645996094,186.24200439453125,0.0
2026-04-28T07:45:00+01:00,186.24400329589844,186.3209991455078,186.16799926757812,186.20599365234375,0.0
2026-04-28T08:00:00+01:00,186.1999969482422,186.3800048828125,186.15699768066406,186.37399291992188,0.0
2026-04-28T08:15:00+01:00,186.3820037841797,186.47300720214844,186.3459930419922,186.4149932861328,0.0
2026-04-28T08:30:00+01:00,186.4080047607422,186.4770050048828,186.32899475097656,186.4149932861328,0.0
2026-04-28T08:45:00+01:00,186.41000366210938,186.6230010986328,186.4080047607422,186.56700134277344,0.0
2026-04-28T09:00:00+01:00,186.5709991455078,186.84100341796875,186.56500244140625,186.71200561523438,0.0
2026-04-28T09:15:00+01:00,186.70599365234375,186.77999877929688,186.68800354003906,186.6929931640625,0.0
2026-04-28T09:30:00+01:00,186.6929931640625,186.69700622558594,186.5959930419922,186.6060028076172,0.0
2026-04-28T09:45:00+01:00,186.60400390625,186.68899536132812,186.58200073242188,186.58200073242188,0.0
2026-04-28T10:00:00+01:00,186.58200073242188,186.64999389648438,186.47799682617188,186.58299255371094,0.0
2026-04-28T10:15:00+01:00,186.58900451660156,186.59100341796875,186.4669952392578,186.5,0.0
2026-04-28T10:30:00+01:00,186.49600219726562,186.5570068359375,186.4550018310547,186.51600646972656,0.0
2026-04-28T10:45:00+01:00,186.51600646972656,186.60699462890625,186.5,186.54299926757812,0.0
2026-04-28T11:00:00+01:00,186.53799438476562,186.5760040283203,186.50399780273438,186.531005859375,0.0
2026-04-28T11:15:00+01:00,186.52499389648438,186.64199829101562,186.51400756835938,186.5989990234375,0.0
